Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Match,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,first,author,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,first,edition,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,first,abstract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,first,note,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,first,reviewed,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,first,chapter,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,numberOrVolume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,annote,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,lastName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,communications,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,contract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,keywords,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,institution,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,editor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,copyright,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,parts,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,type,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,first,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,price,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,firstName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,startPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,language,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,creator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,city,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,size,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,isPartOf,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,firstPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,month,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,school,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,description,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,book,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,articles,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,howPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,issue,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,lccn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,humanCreator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,periodicity,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,contents,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,collection,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,volume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,journal,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,directors,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,issn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,title,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,endPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,address,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,pages,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,location,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,isbn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,proceedings,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,rest,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,event,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,affiliation,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,chapters,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,shortName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,mrNumber,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,series,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,url,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,publisher,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,state,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,day,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,number,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,year,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,organization,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,contributor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,organizer,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,country,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,key,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,author,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,edition,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,abstract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,note,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,reviewed,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,articles,chapter,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,numberOrVolume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,annote,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,lastName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,communications,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,contract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,keywords,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,institution,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,editor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,copyright,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,parts,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,type,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,first,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,price,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,firstName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,startPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,language,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,creator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,city,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,size,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,isPartOf,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,firstPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,month,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,school,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,description,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,book,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,articles,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,howPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,issue,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,lccn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,humanCreator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,periodicity,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,contents,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,collection,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,volume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,journal,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,directors,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,issn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,title,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,endPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,address,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,pages,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,location,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,isbn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,proceedings,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,rest,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,event,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,affiliation,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,chapters,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,shortName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,mrNumber,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,series,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,url,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,publisher,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,state,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,day,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,number,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,year,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,organization,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,contributor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,organizer,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,country,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,key,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,author,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,edition,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,abstract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,note,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,reviewed,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,periodicity,chapter,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,numberOrVolume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,annote,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,lastName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,communications,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,contract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,keywords,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,institution,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,editor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,copyright,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,parts,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,type,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,first,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,price,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,firstName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,startPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,language,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,creator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,city,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,size,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,isPartOf,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,firstName,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
