Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,key,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/key,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,version,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,booktitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,relatedProject,ObjectProperty,ObjectProperty,Property/ObjectProperty/address,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,address,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,author,ObjectProperty,ObjectProperty,Property/ObjectProperty/address,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,pages,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,description,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,chapter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,publishedOn,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,organization,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,softCopy,ObjectProperty,ObjectProperty,Property/ObjectProperty/address,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,institution,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,keyword,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,note,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,editor,ObjectProperty,ObjectProperty,Property/ObjectProperty/address,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,journal,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,firstAuthor,ObjectProperty,ObjectProperty,Property/ObjectProperty/address,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,number,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,softCopySize,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,publisher,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,softCopyFormat,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,series,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,title,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,type,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,school,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,edition,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,abstract,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,counter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,softCopyURI,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,address,volume,ObjectProperty,DatatypeProperty,Property/ObjectProperty/address,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,version,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,booktitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,relatedProject,ObjectProperty,ObjectProperty,Property/ObjectProperty/location,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,address,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,author,ObjectProperty,ObjectProperty,Property/ObjectProperty/location,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,pages,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,description,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,chapter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,publishedOn,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,organization,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,softCopy,ObjectProperty,ObjectProperty,Property/ObjectProperty/location,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,institution,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,keyword,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,note,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,editor,ObjectProperty,ObjectProperty,Property/ObjectProperty/location,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,journal,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,firstAuthor,ObjectProperty,ObjectProperty,Property/ObjectProperty/location,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,number,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,softCopySize,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,publisher,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,softCopyFormat,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,series,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,title,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,type,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,school,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,edition,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,abstract,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,counter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,softCopyURI,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,location,volume,ObjectProperty,DatatypeProperty,Property/ObjectProperty/location,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,version,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,booktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,relatedProject,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/year,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,address,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,author,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/year,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,pages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,chapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,publishedOn,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,organization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,softCopy,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/year,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,institution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,keyword,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,note,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,editor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/year,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,journal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,firstAuthor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/year,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,number,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,softCopySize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,publisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,softCopyFormat,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,series,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,title,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,year,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/year,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,version,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,booktitle,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,relatedProject,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/mrNumber,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,address,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,author,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/mrNumber,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,pages,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,description,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,chapter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,publishedOn,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,organization,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,softCopy,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/mrNumber,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,institution,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,keyword,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,note,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,editor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/mrNumber,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,journal,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,firstAuthor,DatatypeProperty,ObjectProperty,Property/DatatypeProperty/mrNumber,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,number,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,softCopySize,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,publisher,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,softCopyFormat,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,series,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,title,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,type,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,school,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,edition,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,abstract,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,counter,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,softCopyURI,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,mrNumber,volume,DatatypeProperty,DatatypeProperty,Property/DatatypeProperty/mrNumber,Property/DatatypeProperty/volume,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,version,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/version,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,booktitle,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/booktitle,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,relatedProject,ObjectProperty,ObjectProperty,Property/ObjectProperty/contract,Property/ObjectProperty/relatedProject,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,address,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/address,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,author,ObjectProperty,ObjectProperty,Property/ObjectProperty/contract,Property/ObjectProperty/author,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,pages,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/pages,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,description,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/description,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,chapter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/chapter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,publishedOn,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/publishedOn,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,organization,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/organization,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,softCopy,ObjectProperty,ObjectProperty,Property/ObjectProperty/contract,Property/ObjectProperty/softCopy,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,institution,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/institution,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,keyword,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/keyword,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,note,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/note,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,editor,ObjectProperty,ObjectProperty,Property/ObjectProperty/contract,Property/ObjectProperty/editor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,journal,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/journal,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,firstAuthor,ObjectProperty,ObjectProperty,Property/ObjectProperty/contract,Property/ObjectProperty/firstAuthor,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,number,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/number,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,softCopySize,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/softCopySize,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,publisher,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/publisher,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,softCopyFormat,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/softCopyFormat,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,series,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/series,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,title,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/title,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,type,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/type,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,school,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/school,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,edition,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/edition,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,abstract,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/abstract,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,counter,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/counter,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,softCopyURI,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/softCopyURI,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,contract,volume,ObjectProperty,DatatypeProperty,Property/ObjectProperty/contract,Property/DatatypeProperty/volume,Property
